id,datetime,weekday,hour,grid_w,grid_h,evento,obras,manifestacoes,holiday,holiday_eve,humidity,cloud,tempC,windHph,pressureIn,precipIn,condition,cOutros,cObstrução,cTráfego_Pesado,cTráfego_Livre,cIncidentes,cSemáforo,cClima
2616,2018-04-18 15:15:13,2,15,23,26,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,1,0,0
2616,2018-04-18 15:15:13,2,15,23,25,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,1,0,0
2617,2018-04-18 15:10:07,2,15,24,26,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,1,0,0
2617,2018-04-18 15:10:07,2,15,23,25,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,1,0,0
2617,2018-04-18 15:10:07,2,15,24,25,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,1,0,0
2617,2018-04-18 15:10:07,2,15,23,26,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,1,0,0
2617,2018-04-18 15:10:07,2,15,21,19,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,1,0,0
2618,2018-04-18 15:00:31,2,15,21,19,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,1,1,0,1,0,0
2618,2018-04-18 15:00:31,2,15,23,25,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,1,1,0,1,0,0
2620,2018-04-18 13:55:33,2,13,12,37,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,0,0,0
2623,2018-04-18 13:25:30,2,13,18,21,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,1,0,0,0
2623,2018-04-18 13:25:30,2,13,18,19,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,1,0,0,0
2623,2018-04-18 13:25:30,2,13,19,19,1,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,1,0,0,0
2624,2018-04-18 12:52:20,2,12,8,24,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,1,0,0,0,0,0,0
2624,2018-04-18 12:52:20,2,12,7,24,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,1,0,0,0,0,0,0
2624,2018-04-18 12:52:20,2,12,7,23,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,1,0,0,0,0,0,0
2624,2018-04-18 12:52:20,2,12,8,23,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,1,0,0,0,0,0,0
2625,2018-04-18 12:43:36,2,12,20,21,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,0,0,0
2625,2018-04-18 12:43:36,2,12,16,22,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,0,0,0
2625,2018-04-18 12:43:36,2,12,16,21,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,0,0,0
2626,2018-04-18 12:00:32,2,12,19,19,1,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,0,1,0,0,0
2626,2018-04-18 12:00:32,2,12,13,21,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,0,1,0,0,0
2626,2018-04-18 12:00:32,2,12,18,18,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,0,1,0,0,0
2629,2018-04-18 10:57:32,2,10,24,26,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,1,0,0
2629,2018-04-18 10:57:32,2,10,23,34,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,1,0,0
2629,2018-04-18 10:57:32,2,10,24,25,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,1,0,0
2629,2018-04-18 10:57:32,2,10,20,39,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,1,0,0
2629,2018-04-18 10:57:32,2,10,23,26,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,1,0,0
2629,2018-04-18 10:57:32,2,10,21,39,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,1,0,0
2629,2018-04-18 10:57:32,2,10,23,25,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,1,0,0
2630,2018-04-18 10:01:57,2,10,19,19,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,1,0,0,0
2630,2018-04-18 10:01:57,2,10,13,21,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,1,0,0,0
2631,2018-04-18 09:49:41,2,9,13,22,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,1,1,0,1,0,0
2631,2018-04-18 09:49:41,2,9,19,19,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,1,1,0,1,0,0
2631,2018-04-18 09:49:41,2,9,13,21,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,1,1,0,1,0,0
2632,2018-04-18 09:38:38,2,9,13,22,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,1,1,0,0
2632,2018-04-18 09:38:38,2,9,13,21,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,1,1,0,0
2633,2018-04-18 09:32:09,2,9,15,34,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,0,0,0
2633,2018-04-18 09:32:09,2,9,15,35,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,0,0,0
2633,2018-04-18 09:32:09,2,9,12,37,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,0,0,0
2633,2018-04-18 09:32:09,2,9,14,35,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,0,0,0
2633,2018-04-18 09:32:09,2,9,14,34,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,0,0,0
2634,2018-04-18 08:30:40,2,8,21,36,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,1,1,0,0,0,0
2634,2018-04-18 08:30:40,2,8,21,35,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,1,1,0,0,0,0
2635,2018-04-18 08:22:22,2,8,13,22,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,1,0,0
2635,2018-04-18 08:22:22,2,8,13,24,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,1,0,0
2635,2018-04-18 08:22:22,2,8,13,25,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,1,0,0
2635,2018-04-18 08:22:22,2,8,12,24,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,1,0,0
2635,2018-04-18 08:22:22,2,8,12,23,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,1,0,0
2636,2018-04-18 08:07:41,2,8,19,33,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,1,0,0
2637,2018-04-18 07:53:03,2,7,13,29,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,1,1,0,0
2640,2018-04-18 07:24:41,2,7,18,18,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,1,0,0
2641,2018-04-18 07:16:55,2,7,12,21,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,1,0,0
2641,2018-04-18 07:16:55,2,7,13,21,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,1,0,0
2641,2018-04-18 07:16:55,2,7,13,29,0,0,0,0,0,82,2,18.60,6.80,30.70,0.00,1000,0,0,1,0,1,0,0
2642,2018-04-17 18:42:03,1,18,25,32,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,1,0,0,0
2642,2018-04-17 18:42:03,1,18,25,33,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,1,0,0,0
2642,2018-04-17 18:42:03,1,18,23,22,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,1,0,0,0
2643,2018-04-17 18:39:04,1,18,34,16,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,0,0
2643,2018-04-17 18:39:04,1,18,17,33,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,0,0
2643,2018-04-17 18:39:04,1,18,21,35,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,0,0
2643,2018-04-17 18:39:04,1,18,12,37,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,0,0
2643,2018-04-17 18:39:04,1,18,21,36,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,0,0
2643,2018-04-17 18:39:04,1,18,19,33,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,0,0
2643,2018-04-17 18:39:04,1,18,34,17,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,0,0
2644,2018-04-17 18:18:57,1,18,25,32,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,1,0,0
2644,2018-04-17 18:18:57,1,18,25,33,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,1,0,0
2644,2018-04-17 18:18:57,1,18,23,22,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,1,0,0
2645,2018-04-17 18:13:34,1,18,19,19,1,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,0,0
2645,2018-04-17 18:13:34,1,18,15,20,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,0,0
2645,2018-04-17 18:13:34,1,18,24,26,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,0,0
2645,2018-04-17 18:13:34,1,18,24,25,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,0,0
2645,2018-04-17 18:13:34,1,18,23,26,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,0,0
2645,2018-04-17 18:13:34,1,18,18,18,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,0,0
2645,2018-04-17 18:13:34,1,18,15,19,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,0,0
2645,2018-04-17 18:13:34,1,18,16,19,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,0,0
2645,2018-04-17 18:13:34,1,18,14,20,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,0,0
2645,2018-04-17 18:13:34,1,18,23,18,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,0,0
2645,2018-04-17 18:13:34,1,18,23,25,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,0,0
2646,2018-04-17 18:02:25,1,18,15,25,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,0,0,0,0,0
2647,2018-04-17 17:53:49,1,17,15,25,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,1,0,0
2648,2018-04-17 17:38:15,1,17,18,18,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,0,0
2649,2018-04-17 17:35:04,1,17,19,19,1,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,0,0
2649,2018-04-17 17:35:04,1,17,13,21,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,0,0
2650,2018-04-17 17:21:25,1,17,17,26,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,1,0,0
2650,2018-04-17 17:21:25,1,17,18,29,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,1,0,0
2651,2018-04-17 17:15:28,1,17,18,21,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2651,2018-04-17 17:15:28,1,17,18,19,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2652,2018-04-17 17:02:03,1,17,8,24,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,1,0,0,0,0,0,0
2652,2018-04-17 17:02:03,1,17,7,24,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,1,0,0,0,0,0,0
2652,2018-04-17 17:02:03,1,17,7,23,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,1,0,0,0,0,0,0
2652,2018-04-17 17:02:03,1,17,8,23,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,1,0,0,0,0,0,0
2654,2018-04-17 16:28:27,1,16,20,26,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,0,1,0,0,0
2654,2018-04-17 16:28:27,1,16,20,23,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,0,1,0,0,0
2654,2018-04-17 16:28:27,1,16,20,25,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,0,1,0,0,0
2654,2018-04-17 16:28:27,1,16,20,24,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,0,1,0,0,0
2654,2018-04-17 16:28:27,1,16,19,24,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,0,1,0,0,0
2655,2018-04-17 16:24:32,1,16,20,23,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,0,1,0,0,0
2655,2018-04-17 16:24:32,1,16,22,23,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,0,1,0,0,0
2655,2018-04-17 16:24:32,1,16,22,22,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,0,1,0,0,0
2655,2018-04-17 16:24:32,1,16,20,24,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,0,1,0,0,0
2655,2018-04-17 16:24:32,1,16,19,24,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,0,1,0,0,0
2655,2018-04-17 16:24:32,1,16,22,21,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,0,1,0,0,0
2656,2018-04-17 16:21:35,1,16,19,24,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,0,0,0,0,0
2656,2018-04-17 16:21:35,1,16,21,30,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,0,0,0,0,0
2656,2018-04-17 16:21:35,1,16,20,24,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,0,0,0,0,0
2657,2018-04-17 15:54:17,1,15,19,24,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2657,2018-04-17 15:54:17,1,15,20,24,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2658,2018-04-17 15:50:23,1,15,13,21,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,0,1,1,0,0
2659,2018-04-17 15:40:51,1,15,23,26,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,1,0
2659,2018-04-17 15:40:51,1,15,23,25,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,1,0
2661,2018-04-17 15:08:42,1,15,23,26,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,0,1,0,1,0
2661,2018-04-17 15:08:42,1,15,23,25,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,0,1,0,1,0
2662,2018-04-17 14:53:39,1,14,23,26,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,1,0
2662,2018-04-17 14:53:39,1,14,23,25,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,1,0
2663,2018-04-17 14:30:05,1,14,15,36,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,0,0,0
2664,2018-04-17 13:56:58,1,13,21,36,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2664,2018-04-17 13:56:58,1,13,18,38,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2664,2018-04-17 13:56:58,1,13,23,34,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2664,2018-04-17 13:56:58,1,13,21,35,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2665,2018-04-17 13:47:32,1,13,24,26,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,0,0,0
2665,2018-04-17 13:47:32,1,13,24,25,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,0,0,0
2665,2018-04-17 13:47:32,1,13,23,26,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,0,0,0
2665,2018-04-17 13:47:32,1,13,23,18,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,0,0,0
2665,2018-04-17 13:47:32,1,13,23,25,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,0,0,0
2666,2018-04-17 13:44:28,1,13,24,26,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,0,0,0,0,0
2666,2018-04-17 13:44:28,1,13,24,25,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,0,0,0,0,0
2666,2018-04-17 13:44:28,1,13,23,26,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,0,0,0,0,0
2666,2018-04-17 13:44:28,1,13,23,18,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,0,0,0,0,0
2666,2018-04-17 13:44:28,1,13,23,25,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,0,0,0,0,0
2667,2018-04-17 13:30:18,1,13,21,36,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,1,0,0
2667,2018-04-17 13:30:18,1,13,23,34,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,1,0,0
2667,2018-04-17 13:30:18,1,13,21,35,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,1,0,0
2668,2018-04-17 13:12:06,1,13,19,19,1,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,0,1,0,0,0
2669,2018-04-17 12:42:18,1,12,28,18,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,0,1,0,0,0
2669,2018-04-17 12:42:18,1,12,28,19,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,0,1,0,0,0
2670,2018-04-17 12:31:33,1,12,22,23,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,0,0
2670,2018-04-17 12:31:33,1,12,22,22,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,0,0
2670,2018-04-17 12:31:33,1,12,21,35,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,0,0
2670,2018-04-17 12:31:33,1,12,21,36,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,0,0
2670,2018-04-17 12:31:33,1,12,22,21,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,0,0,0
2671,2018-04-17 12:02:29,1,12,34,16,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,1,0,0
2671,2018-04-17 12:02:29,1,12,35,12,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,1,0,0
2671,2018-04-17 12:02:29,1,12,34,13,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,1,0,0
2671,2018-04-17 12:02:29,1,12,34,12,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,1,0,0
2671,2018-04-17 12:02:29,1,12,34,17,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,28,18,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,18,22,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,29,19,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,31,19,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,32,19,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,21,35,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,33,18,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,30,22,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,30,18,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,28,19,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,29,18,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,31,18,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,32,20,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,33,17,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,31,22,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,30,19,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,29,17,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,32,21,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,30,20,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,31,15,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,29,21,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,31,17,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,32,17,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,28,20,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,30,16,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,31,21,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,29,16,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,30,15,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,28,17,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,30,21,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,29,20,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,31,16,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,32,18,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,21,36,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,30,17,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2672,2018-04-17 11:40:27,1,11,31,20,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,1,0,0
2673,2018-04-17 11:20:41,1,11,19,20,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,1,0,0,0,0,0,0
2673,2018-04-17 11:20:41,1,11,19,19,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,1,0,0,0,0,0,0
2675,2018-04-17 10:47:10,1,10,18,18,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,0,0,0,0,0
2676,2018-04-17 10:45:39,1,10,18,18,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,1,0,0
2677,2018-04-17 10:35:34,1,10,19,20,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,0,0,1,0,0
2677,2018-04-17 10:35:34,1,10,19,19,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,0,0,1,0,0
2678,2018-04-17 10:13:30,1,10,19,24,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,0,0,1,0,0
2679,2018-04-17 09:53:39,1,9,19,24,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,1,0,0
2680,2018-04-17 09:45:57,1,9,16,25,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,1,0,0
2680,2018-04-17 09:45:57,1,9,16,24,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,1,0,0
2680,2018-04-17 09:45:57,1,9,16,23,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,0,1,0,1,0,0
2681,2018-04-17 09:33:19,1,9,24,26,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,0,0,0
2681,2018-04-17 09:33:19,1,9,23,25,0,0,0,0,0,76,0,17.90,10.10,30.70,0.00,1000,0,1,1,0,0,0,0
