datetime,weekday,hour,grid_w,grid_h,evento,obras,manifestacoes,holiday,holiday_eve,humidity,cloud,tempC,windHph,pressureIn,precipIn,condition,tag_1,tag_2,tag_3,tag_4
2018-06-19 10:15:35,1,10,83,116,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,128,119,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,95,97,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,104,100,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,183,106,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,180,106,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,81,120,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,83,115,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,183,105,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,110,108,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,130,118,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,81,118,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,96,98,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,184,106,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,105,99,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,82,114,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,84,114,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,109,106,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,129,120,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,180,108,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,94,99,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,125,118,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,83,120,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,82,119,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,110,106,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,129,118,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
2018-06-19 10:15:35,1,10,111,106,False,False,True,False,False,91,9,12.50,4.00,30.80,0.00,1003,Obstrução,,,
